ID,name,website
1526,"
Might and Magic X: Legacy review
",https://www.pcgamer.com/might-and-magic-x-legacy-review/
1527,"
Assasssin's Creed: Liberation HD review
",https://www.pcgamer.com/assasssins-creed-liberation-hd-review/
1528,"
Nidhogg review
",https://www.pcgamer.com/nidhogg-review/
1529,"
Europa Universails IV: Conquest of Paradise review
",https://www.pcgamer.com/europa-universails-iv-conquest-of-paradise-review/
1530,"
Metal Gear Rising: Revengeance review
",https://www.pcgamer.com/metal-gear-rising-revengeance-review/
1531,"
Broken Age Act 1 review
",https://www.pcgamer.com/broken-age-act-1-review/
1532,"
Path of Exile review - 2014
",https://www.pcgamer.com/path-of-exile-review-2014/
1533,"
Deadly Premonition review
",https://www.pcgamer.com/deadly-premonition-review/
1534,"
Samsung 840 EVO mSATA 500GB SSD review
",https://www.pcgamer.com/samsung-840-evo-msata-500gb-review/
1535,"
Train Simulator review
",https://www.pcgamer.com/train-simulator-review/
1536,"
The Walking Dead: Season 2 Episode 1 review
",https://www.pcgamer.com/the-walking-dead-season-2-episode-1-review/
1537,"
Chivalry: Deadliest Warrior review
",https://www.pcgamer.com/chivalry-deadliest-warrior-review/
1538,"
Injustice: Gods Among Us Ultimate Edition review
",https://www.pcgamer.com/injustice-gods-among-us-ultimate-edition-review/
1539,"
World of Warplanes review
",https://www.pcgamer.com/world-of-warplanes-review/
1540,"
Corsair Carbide Air 540 chassis review
",https://www.pcgamer.com/corsair-carbide-air-540-chassis-review/
1541,"
Assassin's Creed 4: Black Flag review
",https://www.pcgamer.com/assassins-creed-4-black-flag-review/
1542,"
Formula 1 2013 review
",https://www.pcgamer.com/formula-1-2013-review/
1543,"
Football Manager 2014 review
",https://www.pcgamer.com/football-manager-2014-review/
1544,"
OCZ Vector 150 240GB SSD review
",https://www.pcgamer.com/ocz-vector-150-240gb-ssd-review/
1545,"
Democracy 3 review
",https://www.pcgamer.com/democracy-3-review/
1546,"
Bioshock Infinite: Burial at Sea episode one review
",https://www.pcgamer.com/bioshock-infinite-burial-at-sea-review/
1547,"
Nvidia GeForce GTX 780 Ti review
",https://www.pcgamer.com/nvidia-geforce-gtx-780-ti-review/
1548,"
Call of Duty: Ghosts PC review
",https://www.pcgamer.com/call-of-duty-ghosts-pc-review/
1549,"
Final Fantasy 14: A Realm Reborn review
",https://www.pcgamer.com/final-fantasy-14-a-realm-reborn-review/
1550,"
Rise of Venice review
",https://www.pcgamer.com/rise-of-venice-review/
1551,"
AMD Radeon R9 290 review
",https://www.pcgamer.com/amd-radeon-r9-290-review/
1552,"
Batman: Arkham Origins review
",https://www.pcgamer.com/batman-arkham-origins-review/
1553,"
Ironclad Tactics review
",https://www.pcgamer.com/ironclad-tactics-review/
1554,"
King of Fighters XIII Steam Edition review
",https://www.pcgamer.com/king-of-fighters-xiii-steam-edition-review/
1555,"
Skullgirls review
",https://www.pcgamer.com/259-skullgirls-review/
1556,"
Battlefield 4 PC review
",https://www.pcgamer.com/battlefield-4-pc-review/
1557,"
Mechwarrior Online review
",https://www.pcgamer.com/mechwarrior-online-review/
1558,"
Nvidia Shield review
",https://www.pcgamer.com/tag/nvidia-shield-review/
1559,"
Fifa 14 review
",https://www.pcgamer.com/fifa-14-review/
1560,"
Rayman Legends review
",https://www.pcgamer.com/rayman-legends-review/
1561,"
The Stanley Parable review
",https://www.pcgamer.com/the-stanley-parable-review/
1562,"
Takedown: Red Sabre review
",https://www.pcgamer.com/takedown-red-sabre-review/
1563,"
Brothers: A Tale of Two Sons review
",https://www.pcgamer.com/brothers-a-tale-of-two-sons-review/
1564,"
AMD Radeon R9 290X review
",https://www.pcgamer.com/amd-radeon-r9-290x-review/
1565,"
Eldritch review
",https://www.pcgamer.com/eldritch-review/
1566,"
Card Hunter review
",https://www.pcgamer.com/card-hunter-review/
1567,"
Halo: Spartan Assault review
",https://www.pcgamer.com/halo-spartan-assault-review/
1568,"
Dark review
",https://www.pcgamer.com/dark-review/
1569,"
Dishonored: The Brigmore Witches review
",https://www.pcgamer.com/dishonored-brigmore-witches-review/
1570,"
Gone Home review
",https://www.pcgamer.com/gone-home-review/
1571,"
Arma 3 review
",https://www.pcgamer.com/arma-3-review/
1572,"
Mortal Kombat: Komplete Edition review
",https://www.pcgamer.com/mortal-kombat-komplete-edition-review/
1573,"
Payday 2 review
",https://www.pcgamer.com/payday-2-review/
1574,"
Outlast review
",https://www.pcgamer.com/outlast-review/
1575,"
Splinter Cell: Blacklist review
",https://www.pcgamer.com/splinter-cell-blacklist-review/
1576,"
Amnesia: A Machine for Pigs review
",https://www.pcgamer.com/amnesia-a-machine-for-pigs-review/
1577,"
Spelunky review
",https://www.pcgamer.com/spelunky-review/
1578,"
Total War: Rome 2 review
",https://www.pcgamer.com/total-war-rome-2-review/
1579,"
The Bureau: XCOM Declassified review
",https://www.pcgamer.com/the-bureau-xcom-declassified-review-pc/
1580,"
Nvidia Shield Review
",https://www.pcgamer.com/nvidia-shield-review-2013/
1581,"
Divinity: Dragon Commander review
",https://www.pcgamer.com/dragon-commander-review/
1582,"
Saints Row 4 review
",https://www.pcgamer.com/saints-row-4-review/
1583,"
DuckTales: Remastered review
",https://www.pcgamer.com/ducktales-remastered-review/
1584,"
Europa Universalis IV review
",https://www.pcgamer.com/europa-universalis-iv-review/
1585,"
Rise of the Triad review
",https://www.pcgamer.com/rise-of-the-triad-review/
1586,"
Papers, Please review
",https://www.pcgamer.com/papers-please-review-1/
1587,"
Dota 2 review - 2013
",https://www.pcgamer.com/dota-2-review-2013/
1588,"
Shadowrun Returns review
",https://www.pcgamer.com/shadowrun-returns-review-2/
1589,"
The Swapper review
",https://www.pcgamer.com/the-swapper-review/
1590,"
Magrunner: Dark Pulse review
",https://www.pcgamer.com/magrunner-dark-pulse-review-1/
1591,"
Marvel Heroes review
",https://www.pcgamer.com/marvel-heroes-review/
1592,"
Samsung 840 EVO 1TB SSD review
",https://www.pcgamer.com/samsung-840-evo-1tb-ssd-review/
1593,"
Neverwinter review
",https://www.pcgamer.com/neverwinter-review/
1594,"
Mars: War Logs review
",https://www.pcgamer.com/mars-war-logs-review/
1595,"
Corsair Vengeance K70 review
",https://www.pcgamer.com/corsair-vengeance-k70-review/
1596,"
StarDrive review
",https://www.pcgamer.com/stardrive-review/
1597,"
Rise of the Hutt Cartel review
",https://www.pcgamer.com/255-rise-of-the-hutt-cartel-review/
1598,"
ShootMania: Storm review
",https://www.pcgamer.com/shootmania-storm-review/
1599,"
Civilization V: Brave New World review
",https://www.pcgamer.com/civilization-v-brave-new-world-review/
1600,"
Magic 2014 — Duels of the Planeswalkers review
",https://www.pcgamer.com/magic-2014-duels-of-the-planeswalkers-review/
1601,"
Grid 2 review
",https://www.pcgamer.com/255-grid-2-review/
1602,"
Dust: An Elysian Tail review
",https://www.pcgamer.com/dust-an-elysian-tail-review/
1603,"
The Walking Dead: 400 Days DLC review
",https://www.pcgamer.com/the-walking-dead-400-days-dlc-review/
1604,"
Call of Juarez: Gunslinger review
",https://www.pcgamer.com/call-of-juarez-gunslinger-review/
1605,"
Wargame: AirLand Battle review
",https://www.pcgamer.com/255-wargame-airland-battle-review/
1606,"
DYAD review
",https://www.pcgamer.com/255-dyad-review/
1607,"
Dead Island: Riptide review
",https://www.pcgamer.com/254-dead-island-riptide-review/
1608,"
Far Cry 3: Blood Dragon review
",https://www.pcgamer.com/far-cry-3-blood-dragon-review/
1609,"
Zeno Clash 2 review
",https://www.pcgamer.com/zeno-clash-2-review/
1610,"
EVGA GeForce GTX 760 Superclocked review
",https://www.pcgamer.com/evga-geforce-gtx-760-superclocked-review/
1611,"
Nvidia GeForce GTX 760 review
",https://www.pcgamer.com/nvidia-geforce-gtx-760-review/
1612,"
Fez review
",https://www.pcgamer.com/fez-review/
1613,"
Company of Heroes 2 review
",https://www.pcgamer.com/company-of-heroes-2-review/
1614,"
Star Trek review
",https://www.pcgamer.com/star-trek-review/
1615,"
Leviathan: Warships review
",https://www.pcgamer.com/leviathan-warships-review/
1616,"
Slender: The Arrival review
",https://www.pcgamer.com/slender-the-arrival-review/
1617,"
Gigabyte G1.Sniper M5 motherboard review
",https://www.pcgamer.com/gigabyte-g1-sniper-m5-review/
1618,"
Rising Storm review
",https://www.pcgamer.com/rising-storm-review-pc/
1619,"
Remember Me review
",https://www.pcgamer.com/remember-me-review/
1620,"
Nvidia GeForce GTX 770 2GB review
",https://www.pcgamer.com/nvidia-geforce-gtx-770-review/
1621,"
Nvidia GeForce GTX 780 review
",https://www.pcgamer.com/nvidia-geforce-gtx-780-review/
1622,"
Metro: Last Light review
",https://www.pcgamer.com/metro-last-light-pc-review/
1623,"
Monaco: What's Yours Is Mine review
",https://www.pcgamer.com/monaco-whats-yours-is-mine-review/
1624,"
AMD Radeon HD 7990 6GB review
",https://www.pcgamer.com/amd-radeon-hd-7990-6gb-review/
1625,"
Asus GTX 670 DirectCU Mini review
",https://www.pcgamer.com/asus-gtx-670-directcu-mini-review/
1626,"
Fallen Enchantress: Legendary Heroes review
",https://www.pcgamer.com/fallen-enchantress-legendary-heroes-review/
1627,"
Bit.Trip Runner 2 review
",https://www.pcgamer.com/bit-trip-runner-2-review/
1628,"
Defiance review
",https://www.pcgamer.com/defiance-review/
1629,"
Brütal Legend review
",https://www.pcgamer.com/brutal-legend-review/
1630,"
Sniper: Ghost Warrior 2 review
",https://www.pcgamer.com/sniper-ghost-warrior-2-review/
1631,"
The Castle Doctrine alpha review
",https://www.pcgamer.com/the-castle-doctrine-review/
1632,"
March of the Eagles review
",https://www.pcgamer.com/march-of-the-eagles-review/
1633,"
The Banner Saga: Factions review
",https://www.pcgamer.com/the-banner-saga-review/
1634,"
Sapphire HD 7790 review
",https://www.pcgamer.com/sapphire-hd-7790-review/
1635,"
Nvidia GeForce GTX 650 Ti Boost review
",https://www.pcgamer.com/nvidia-geforce-gtx-650-ti-boost-review/
1636,"
Bioshock Infinite review
",https://www.pcgamer.com/bioshock-infinite-review/
1637,"
Mass Effect 3: The Citadel DLC review
",https://www.pcgamer.com/mass-effect-3-the-citadel-dlc-review/
1638,"
The Showdown Effect review
",https://www.pcgamer.com/the-showdown-effect-review/
1639,"
StarCraft 2: Heart of the Swarm review
",https://www.pcgamer.com/starcraft-2-heart-of-the-swarm-review/
1640,"
Anodyne review
",https://www.pcgamer.com/anodyne-review/
1641,"
Dungeonland review
",https://www.pcgamer.com/dungeonland-review/
1642,"
Teleglitch review
",https://www.pcgamer.com/teleglitch-review/
1643,"
SimCity review
",https://www.pcgamer.com/simcity-review/
1644,"
Tomb Raider review
",https://www.pcgamer.com/tomb-raider-review/
1645,"
No Time To Explain review
",https://www.pcgamer.com/no-time-to-explain-review/
1646,"
Proteus review
",https://www.pcgamer.com/proteus-review/
1647,"
Scribblenauts Unlimited review
",https://www.pcgamer.com/scribblenauts-unlimited-review/
1648,"
Impire review
",https://www.pcgamer.com/impire-review/
1649,"
The Elder Scrolls V: Skyrim - Dragonborn review
",https://www.pcgamer.com/the-elder-scrolls-v-skyrim-dragonborn-review/
1650,"
Dead Space 3 review
",https://www.pcgamer.com/dead-space-3-review/
1651,"
Nvidia GeForce GTX Titan review
",https://www.pcgamer.com/nvidia-geforce-gtx-titan-review/
1652,"
Crysis 3 review
",https://www.pcgamer.com/crysis-3-review-pc/
1653,"
Club3D Radeon HD 7870 XT jokerCard review
",https://www.pcgamer.com/club3d-radeon-hd-7870-xt-jokercard-review/
1654,"
Aliens: Colonial Marines review
",https://www.pcgamer.com/aliens-colonial-marines-review/
1655,"
Ace of Spades review
",https://www.pcgamer.com/ace-of-spades-review/
1656,"
Waking Mars review
",https://www.pcgamer.com/waking-mars-review/
1657,"
Long Live the Queen review
",https://www.pcgamer.com/long-live-the-queen-review/
1658,"
Puddle review
",https://www.pcgamer.com/puddle-review/
1659,"
Primordia review
",https://www.pcgamer.com/primordia-review/
1660,"
Crusader Kings 2: The Republic review
",https://www.pcgamer.com/crusader-kings-2-the-republic-review/
1661,"
Fallen Enchantress review
",https://www.pcgamer.com/fallen-enchantress-review/
1662,"
Wurm Online review
",https://www.pcgamer.com/wurm-online-review/
1663,"
Strike Suit Zero review
",https://www.pcgamer.com/strike-suit-zero-review/
1664,"
Corsair Vengeance M65 gaming mouse review
",https://www.pcgamer.com/corsair-vengeance-m65-gaming-mouse-review/
1665,"
Antichamber review
",https://www.pcgamer.com/antichamber-review/
1666,"
Omerta: City of Gangsters review
",https://www.pcgamer.com/omerta-city-of-gangsters-review/
1667,"
The Cave review
",https://www.pcgamer.com/the-cave-review/
1668,"
DmC: Devil May Cry review
",https://www.pcgamer.com/dmc-devil-may-cry-review/
1669,"
Chillblast Fusion Stealth PC review
",https://www.pcgamer.com/chillblast-fusion-stealth-pc-review/
1670,"
Baldur's Gate: Enhanced Edition review
",https://www.pcgamer.com/baldurs-gate-enhanced-edition-review/
1671,"
Sword of the Stars 2: Enhanced Edition review
",https://www.pcgamer.com/sword-of-the-stars-2-enhanced-edition-review/
1672,"
WRC3 - World Rally Championship review
",https://www.pcgamer.com/wrc3-world-rally-championship-review/
1673,"
Lego Lord of the Rings review
",https://www.pcgamer.com/lego-lord-of-the-rings-review/
1674,"
Miner Wars review
",https://www.pcgamer.com/miner-wars-review/
1675,"
A Game of Dwarves review
",https://www.pcgamer.com/a-game-of-dwarves-review/
1676,"
Air Buccaneers review
",https://www.pcgamer.com/air-buccaneers-review/
1677,"
Stealth Bastard Deluxe review
",https://www.pcgamer.com/stealth-bastard-review/
1678,"
Family Guy: Back to the Multiverse review
",https://www.pcgamer.com/family-guy-back-to-the-multiverse-review/
1679,"
Hawken review
",https://www.pcgamer.com/hawken-review/
1680,"
NBA 2K13 review
",https://www.pcgamer.com/nba-2k13-review/
1681,"
Viking: Battle for Asgard review
",https://www.pcgamer.com/viking-battle-for-asgard-review/
1682,"
Painkiller: Hell and Damnation review
",https://www.pcgamer.com/painkiller-hell-and-damnation-review/
1683,"
Cargo Commander review
",https://www.pcgamer.com/cargo-commander-review/
1684,"
Super Hexagon review
",https://www.pcgamer.com/super-hexagon-review/
1685,"
Euro Truck Simulator 2 review
",https://www.pcgamer.com/euro-truck-simulator-2-review/
1686,"
Natural Selection 2 review
",https://www.pcgamer.com/natural-selection-2-review/
1687,"
Assassin's Creed 3 review
",https://www.pcgamer.com/assassins-creed-3-review/
1688,"
Rift: Storm Legion review
",https://www.pcgamer.com/rift-storm-legion-review/
1689,"
PlanetSide 2 review
",https://www.pcgamer.com/planetside-2-review/
1690,"
Far Cry 3 review
",https://www.pcgamer.com/far-cry-3-review/
1691,"
Hitman: Absolution review
",https://www.pcgamer.com/hitman-absolution-review/
1692,"
Carrier Command: Gaea Mission review
",https://www.pcgamer.com/carrier-command-gaea-mission-review/
1693,"
Call of Duty: Black Ops 2 review
",https://www.pcgamer.com/call-of-duty-black-ops-2-review/
1694,"
Cortex Command review
",https://www.pcgamer.com/cortex-command-review/
1695,"
Hell Yeah! Wrath of the Dead Rabbit review
",https://www.pcgamer.com/hell-yeah-wrath-of-the-dead-rabbit-review/
1696,"
Lucius review
",https://www.pcgamer.com/lucius-review/
1697,"
Mark of the Ninja review
",https://www.pcgamer.com/mark-of-the-ninja-review/
1698,"
Need For Speed: Most Wanted review
",https://www.pcgamer.com/need-for-speed-most-wanted-review/
1699,"
Medal of Honor: Warfighter review
",https://www.pcgamer.com/medal-of-honor-warfighter-review/
1700,"
Hotline Miami review
",https://www.pcgamer.com/hotline-miami-1/
1701,"
Pid review
",https://www.pcgamer.com/pid-review/
1702,"
Football Manager 2013 review
",https://www.pcgamer.com/football-manager-2013-1/
1703,"
AMD FX-8350 review
",https://www.pcgamer.com/best-cpu-for-gaming/
1704,"
Fifa 13 review
",https://www.pcgamer.com/fifa-13-review/
1705,"
Pro Evolution Soccer 2013 review
",https://www.pcgamer.com/pro-evolution-soccer-2013-review/
1706,"
I Am Alive review
",https://www.pcgamer.com/i-am-alive-review/
1707,"
Strategic War in Europe review
",https://www.pcgamer.com/strategic-war-in-europe-review/
1708,"
FTL: Faster Than Light review
",https://www.pcgamer.com/ftl-faster-than-light-review/
1709,"
XCOM: Enemy Unknown review
",https://www.pcgamer.com/xcom-enemy-unknown-review-2/
1710,"
War of the Roses review
",https://www.pcgamer.com/war-of-the-roses-review/
1711,"
World of Warcraft: Mists of Pandaria review
",https://www.pcgamer.com/world-of-warcraft-mists-of-pandaria-review/
1712,"
Darksiders 2 review
",https://www.pcgamer.com/darksiders-2-review/
1713,"
Torchlight II review
",https://www.pcgamer.com/torchlight-2-review/
1714,"
The Elder Scrolls V: Skyrim - Dawnguard review
",https://www.pcgamer.com/the-elder-scrolls-v-skyrim-dawnguard-review/
1715,"
Bullet Run review
",https://www.pcgamer.com/bullet-run-review/
1716,"
Borderlands 2 review
",https://www.pcgamer.com/borderlands-2-review/
1717,"
Tiny & Big: Grandpa's Leftovers review
",https://www.pcgamer.com/tiny-big-grandpas-leftovers-review/
1718,"
Gateways review
",https://www.pcgamer.com/gateways-review-portal-meets-metroid-in-this-brain-melting-puzzle-platformer/
1719,"
Gratuitous Tank Battles review
",https://www.pcgamer.com/gratuitous-tank-battles-review/
1720,"
Ys: Origins review
",https://www.pcgamer.com/ys-origins-review/
1721,"
Inversion review
",https://www.pcgamer.com/inversion-review/
1722,"
Ghost Recon: Future Soldier review
",https://www.pcgamer.com/ghost-recon-future-soldier-review/
1723,"
Endless Space review
",https://www.pcgamer.com/endless-space-review/
1724,"
Awesomenauts review
",https://www.pcgamer.com/awesomenauts-review/
1725,"
Hero Academy review
",https://www.pcgamer.com/hero-academy-review/
1726,"
Prototype 2 review
",https://www.pcgamer.com/prototype-2-review/
1727,"
Sleeping Dogs review
",https://www.pcgamer.com/sleeping-dogs-review/
1728,"
Out of the Park Baseball 13 review
",https://www.pcgamer.com/out-of-the-park-baseball-13-review/
1729,"
Counter-Strike: Global Offensive review
",https://www.pcgamer.com/counter-strike-global-offensive-review/
1730,"
Dark Souls Prepare to Die Edition PC review
",https://www.pcgamer.com/dark-souls-review/1/
1731,"
Game of Thrones RPG review
",https://www.pcgamer.com/game-of-thrones-rpg-review/
1732,"
Warlock: Master of the Arcane review
",https://www.pcgamer.com/warlock-master-of-the-arcane-review/
1733,"
Binary Domain review
",https://www.pcgamer.com/binary-domain-review/
1734,"
Resident Evil: Operation Racoon City review
",https://www.pcgamer.com/resident-evil-operation-racoon-city-review/
1735,"
Evochron Mercenary review
",https://www.pcgamer.com/evochron-mercenary-review/
1736,"
Dirt Showdown review
",https://www.pcgamer.com/dirt-showdown-review/
1737,"
Civilization V: Gods and Kings review
",https://www.pcgamer.com/civilisation-v-gods-and-kings-review/
1738,"
The Secret World review
",https://www.pcgamer.com/the-secret-world-review/
1739,"
The Walking Dead - Episode 2 review
",https://www.pcgamer.com/the-walking-dead-episode-2-review/
1740,"
Orcs Must Die 2 review
",https://www.pcgamer.com/orcs-must-die-2-review/
1741,"
Street Fighter X Tekken review
",https://www.pcgamer.com/street-fighter-x-tekken-review/
1742,"
Iron Front: Liberation 1944 review
",https://www.pcgamer.com/iron-front-liberation-1944-review/
1743,"
Botanicula review
",https://www.pcgamer.com/botanicula-review/
1744,"
Sins of a Solar Empire: Rebellion review
",https://www.pcgamer.com/sins-of-a-solar-empire-rebellion-review/
1745,"
ArmA 2 review
",https://www.pcgamer.com/arma-2-review/
1746,"
Naval War: Arctic Circle review
",https://www.pcgamer.com/naval-war-arctic-circle-review/
1747,"
Sniper Elite V2 review
",https://www.pcgamer.com/sniper-elite-v2-review/
1748,"
TERA review
",https://www.pcgamer.com/tera-review/
1749,"
Defenders of Ardania review
",https://www.pcgamer.com/defenders-of-ardania-review/
1750,"
Shoot Many Robots review
",https://www.pcgamer.com/shoot-many-robots-review/
1751,"
Stacking review
",https://www.pcgamer.com/stacking-review/
1752,"
Warp review
",https://www.pcgamer.com/warp-review/
1753,"
Diablo 3 review
",https://www.pcgamer.com/diablo-3-review/
1754,"
Age of Empires Online: Premium Celtic Civilization review
",https://www.pcgamer.com/age-of-empires-online-premium-celtic-civilization/
1755,"
Ys: The Oath in Felghana review
",https://www.pcgamer.com/ys-the-oath-in-felghana-review/
1756,"
MUD - FIM Motorcross World Championship review
",https://www.pcgamer.com/mud-fim-motorcross-world-championship-review/
1757,"
Risen 2: Dark Waters review
",https://www.pcgamer.com/risen-2-review/
1758,"
The Walking Dead review
",https://www.pcgamer.com/the-walking-dead-game-review/
1759,"
Super Monday Night Combat review
",https://www.pcgamer.com/super-monday-night-combat-review/
1760,"
Ridge Racer Unbounded review
",https://www.pcgamer.com/ridge-racer-unbounded-review/
1761,"
Men of War: Condemned Heroes review
",https://www.pcgamer.com/men-of-war-condemned-heroes-review/
1762,"
Vessel review
",https://www.pcgamer.com/vessel-review/
1763,"
Rayman Origins review
",https://www.pcgamer.com/rayman-origins-review/
1764,"
Realm of the Mad God review
",https://www.pcgamer.com/realm-of-the-mad-god-review/
1765,"
Microsoft Flight review
",https://www.pcgamer.com/microsoft-flight-review/
1766,"
1000 Amps review
",https://www.pcgamer.com/1000-amps-review/
1767,"
AeroflyFS review
",https://www.pcgamer.com/aeroflyfs-review/
1768,"
Analogue: A Hate Story review
",https://www.pcgamer.com/analogue-a-hate-story-review/
1769,"
Lone Survivor review
",https://www.pcgamer.com/lone-survivor-review/
1770,"
Legend of Grimrock review
",https://www.pcgamer.com/legend-of-grimrock-review/
1771,"
King Arthur 2: The Role Playing Wargame review
",https://www.pcgamer.com/king-arthur-2-the-role-playing-wargame-review/
1772,"
Crusader Kings 2 review
",https://www.pcgamer.com/crusader-kings-2-review/
1773,"
Tribes: Ascend review
",https://www.pcgamer.com/tribes-ascend-review-2/
1774,"
Alan Wake review
",https://www.pcgamer.com/alan-wake-review/
1775,"
Gotham City Impostors review
",https://www.pcgamer.com/gotham-city-impostors-review/
1776,"
Kingdoms of Amalur: The Reckoning review
",https://www.pcgamer.com/kingdoms-of-amalur-the-reckoning-review/
1777,"
Qube review
",https://www.pcgamer.com/qube-review/
1778,"
Syndicate review
",https://www.pcgamer.com/syndicate-review/
1779,"
Postal 3 review
",https://www.pcgamer.com/postal-3-review/
1780,"
Fate of the World: Tipping Point review
",https://www.pcgamer.com/fate-of-the-world-tipping-point-review/
1781,"
Shogun 2: Fall of the Samurai review
",https://www.pcgamer.com/shogun-2-fall-of-the-samurai-review/
1782,"
X3: Albion Prelude review
",https://www.pcgamer.com/x3-albion-prelude-review/
1783,"
Mass Effect 3 review
",https://www.pcgamer.com/mass-effect-3-review/
1784,"
Unity of Command review
",https://www.pcgamer.com/unity-of-command-review/
1785,"
X-Plane review
",https://www.pcgamer.com/x-plane-review/
1786,"
Race Injection review
",https://www.pcgamer.com/race-injection-review/
1787,"
Battlefield 3: Back to Karkand review
",https://www.pcgamer.com/battlefield-3-back-to-karkand-review/
1788,"
Earth Defence Force: Insect Armageddon review
",https://www.pcgamer.com/earth-defence-force-insect-armageddon-review/
1789,"
Dear Esther review
",https://www.pcgamer.com/dear-esther-review/
1790,"
Dustforce review
",https://www.pcgamer.com/dustforce-review/
1791,"
The Darkness 2 review
",https://www.pcgamer.com/the-darkness-2-review/
1792,"
English Country Tune review
",https://www.pcgamer.com/english-country-tune-review/
1793,"
Magicka: The Stars are Left review
",https://www.pcgamer.com/magicka-the-stars-are-left-review/
1794,"
Serious Sam 3: BFE review
",https://www.pcgamer.com/serious-sam-3-bfe-review/
1795,"
APB Reloaded review
",https://www.pcgamer.com/apb-reloaded-review/
1796,"
Batman: Arkham City review
",https://www.pcgamer.com/batman-arkham-city-review/
1797,"
Trine 2 review
",https://www.pcgamer.com/trine-2-review/
1798,"
Anno 2070 review
",https://www.pcgamer.com/anno-2070-review/
1799,"
Need For Speed: The Run review
",https://www.pcgamer.com/need-for-speed-the-run-review/
1800,"
Minecraft review
",https://www.pcgamer.com/minecraft-review/
1801,"
Star Wars: The Old Republic review
",https://www.pcgamer.com/star-wars-the-old-republic-review/
1802,"
DC Universe Online review
",https://www.pcgamer.com/dc-universe-online-review-2/
1803,"
Sword of the Stars 2 review
",https://www.pcgamer.com/sword-of-the-stars-2-review/
1804,"
The Binding of Isaac review
",https://www.pcgamer.com/the-binding-of-isaac-review/
1805,"
Assassin's Creed Revelations review
",https://www.pcgamer.com/assassins-creed-revelations-review/
1806,"
Jurassic Park: The Game review
",https://www.pcgamer.com/jurassic-park-the-game-review/
1807,"
Might and Magic Heroes VI review
",https://www.pcgamer.com/might-and-magic-heroes-vi-review/
1808,"
City of Heroes: Freedom review
",https://www.pcgamer.com/city-of-heroes-freedom-review/
1809,"
Nuclear Dawn review
",https://www.pcgamer.com/nuclear-dawn-review/
1810,"
Train Simulator 2012 review
",https://www.pcgamer.com/train-simulator-2012-review/
1811,"
Take On Helicopters review
",https://www.pcgamer.com/take-on-helicopters-review/
1812,"
The Sims 3: Pets review
",https://www.pcgamer.com/the-sims-3-pets-review/
1813,"
Stronghold 3 review
",https://www.pcgamer.com/stronghold-3-review/
1814,"
Renegade Ops review
",https://www.pcgamer.com/renegade-ops-review/
1815,"
Orcs Must Die! review
",https://www.pcgamer.com/orcs-must-die-review/
1816,"
Bastion review
",https://www.pcgamer.com/bastion-review/
1817,"
Nvidia 3D Vision Wired Glasses Review
",https://www.pcgamer.com/nvidia-3d-vision-wired-glasses-review/
1818,"
Universe Sandbox review
",https://www.pcgamer.com/universe-sandbox-review/
1819,"
Rock of Ages review
",https://www.pcgamer.com/rock-of-ages-review/
1820,"
Sengoku review
",https://www.pcgamer.com/sengoku-review/
1821,"
Fallout: New Vegas Lonesome Road review
",https://www.pcgamer.com/fallout-new-vegas-lonesome-road-review/
1822,"
Tiger Woods PGA Tour 12: The Masters review
",https://www.pcgamer.com/tiger-woods-pga-tour-12-the-masters-review/
1823,"
Shogun 2: Rise of the Samurai review
",https://www.pcgamer.com/shogun-2-rise-of-the-samurai-review/
1824,"
A Games of Thrones: Genesis review
",https://www.pcgamer.com/a-games-of-thrones-genesis-review/
1825,"
Red Orchestra 2: Heroes of Stalingrad review
",https://www.pcgamer.com/red-orchestra-2-heroes-of-stalingrad-review/
1826,"
Hard Reset review
",https://www.pcgamer.com/hard-reset-review/
1827,"
Call of Duty: Black Ops Rezurrection review
",https://www.pcgamer.com/call-of-duty-black-ops-rezurrection-review/
1828,"
Driver: San Francisco review
",https://www.pcgamer.com/driver-san-francisco-review/
1829,"
Call of Juarez: The Cartel review
",https://www.pcgamer.com/call-of-juarez-the-cartel-review/
1830,"
Saints Row: The Third review
",https://www.pcgamer.com/saints-row-the-third-review/
1831,"
Call of Duty: Modern Warfare 3 review
",https://www.pcgamer.com/call-of-duty-modern-warfare-3-review/
1832,"
The Elder Scrolls V: Skyrim review
",https://www.pcgamer.com/the-elder-scrolls-v-skyrim-review/
1833,"
Pro Evolution Soccer 2012 review
",https://www.pcgamer.com/pro-evolution-soccer-12-review/
1834,"
Trackmania 2: Canyon review
",https://www.pcgamer.com/trackmania-2-canyons-review/
1835,"
Battlefield 3 review
",https://www.pcgamer.com/battlefield-3-review/
1836,"
Football Manager 2012 review
",https://www.pcgamer.com/football-manager-2012-review/
1837,"
Age of Empires Online review
",https://www.pcgamer.com/age-of-empires-online-review/
1838,"
Call of Duty: Black Ops Annihilation review
",https://www.pcgamer.com/call-of-duty-black-ops-annihilation-review/
1839,"
Deus Ex: Human Revolution Missing Link review
",https://www.pcgamer.com/deus-ex-human-revolution-missing-link-review/
1840,"
Panzer Corps review
",https://www.pcgamer.com/panzer-corps-review/
1841,"
Desktop Dungeons review
",https://www.pcgamer.com/desktop-dungeons-review/
1842,"
Garbage Truck Simulator 2011 review
",https://www.pcgamer.com/garbage-truck-simulator-2011-review/
